Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target_encoded
1,39,4,9003,1,39,120,1,3,3,9,5,127.5,1,0,0,1,0,1,24,0,0,6,17,5,0,1,0,2,19,4,15.622222222222222,4,13.9,2.8,-4.06,2
1,7,2,9500,0,39,127,1,19,38,2,1,123.3,0,0,0,0,1,0,18,0,3,6,3,7,0,3,3,8,2,2,12.5,4,15.5,-0.3,0.32,2
1,17,1,9070,0,3,137,1,37,39,9,7,125.9,1,0,1,0,0,0,41,0,0,3,0,4,11.8,0,0,8,19,4,11.875,4,8.9,0.3,2.02,0
1,43,4,9556,1,12,127,1,37,37,3,5,126.8,0,0,1,1,1,0,20,0,5,8,0,6,14.06,1,2,7,19,4,13,0,13.9,-0.3,1.74,2
5,17,2,9991,0,3,132,1,19,19,8,4,127.8,1,0,1,1,0,0,21,0,5,5,7,6,12,1,0,4,0,0,12.5,4,15.5,-0.3,-0.92,2
5,18,2,9254,1,39,100,1,19,1,6,9,122.4,0,0,0,1,1,1,21,0,5,5,12,6,12,3,2,8,19,6,14.428571428571429,4,11.1,-0.3,-1.7,1
1,39,4,9556,0,12,137,1,37,38,1,7,125.7,0,0,1,1,0,1,23,0,0,8,12,4,12.714285714285714,3,2,7,5,7,12.142857142857142,0,11.1,0.3,1.79,0
5,44,2,9254,1,3,120,1,3,39,8,9,127.8,0,0,0,0,0,0,23,0,0,7,0,1,12.933333333333332,3,3,6,2,6,11,0,16.2,3.7,1.79,2
5,17,4,9254,1,1,127,1,3,39,5,6,132.9,0,0,0,0,0,1,23,0,0,8,7,4,12.933333333333332,3,0,2,6,6,13.716666666666669,0,12.7,2.8,-3.12,0
5,17,1,9070,0,1,140,1,1,19,1,6,126.2,1,0,0,0,0,1,23,0,5,7,11,3,13.6875,0,0,4,2,8,15.622222222222222,4,12.7,3.7,-3.12,2
5,43,4,9556,1,1,123,1,3,38,3,1,130.4,1,0,1,1,0,0,20,0,0,3,0,3,11.8,0,3,4,5,8,13.716666666666669,0,11.1,-0.3,-3.12,0
5,18,4,9556,0,12,140,1,37,39,7,3,122.9,1,0,1,0,1,1,23,0,3,3,6,4,12.933333333333332,1,3,2,0,7,12.428571428571429,4,7.6,-0.3,1.74,1
1,18,4,8014,0,3,150,1,37,38,5,10,129.9,0,0,0,1,0,0,18,0,0,8,12,0,12,1,3,2,5,8,14.428571428571429,0,9.4,-0.3,-0.92,1
5,39,4,9670,1,12,127,1,4,38,5,4,126.7,0,0,0,0,0,1,20,0,3,5,7,1,12.545714285714286,3,0,6,6,4,0,0,16.2,2.6,1.79,2
5,43,4,9773,1,3,100,1,4,3,7,1,130.4,0,0,1,0,1,1,23,0,0,3,13,1,11.8,1,0,6,2,0,15.622222222222222,4,12.4,2.8,-0.92,0
5,18,1,9991,1,39,133.1,1,37,1,9,5,125.6,0,0,1,1,0,0,28,0,5,6,0,3,14.666666666666666,3,0,6,5,7,11.875,4,12.7,-0.8,3.51,1
5,43,2,9130,1,39,114,1,37,38,6,5,126.3,0,0,1,0,1,0,19,0,5,5,3,7,12.333333333333334,1,3,5,9,8,12.571428571428571,4,9.4,0.6,2.02,2
1,7,4,9003,0,12,123,1,19,3,1,1,124.3,0,0,0,0,0,1,21,0,5,5,8,1,12.666666666666666,3,2,8,0,0,11.75,0,12.4,3.7,-3.12,2
1,17,4,9070,0,39,130,1,1,39,3,4,128.3,1,0,1,0,1,0,52,0,0,5,3,7,12.933333333333332,1,2,4,5,4,11,0,11.1,0.5,-0.92,2
1,39,4,9670,0,12,120,1,37,1,5,1,127,1,0,0,0,1,1,52,0,5,3,17,7,13.285714285714286,0,0,8,9,0,15.622222222222222,0,12.4,2.6,0.32,0
5,7,2,9670,1,12,100,1,37,1,6,10,128.6,0,0,0,1,0,0,24,0,3,7,10,6,13,1,0,5,2,4,12.142857142857142,4,15.5,-0.3,-0.92,1
5,39,4,9773,1,1,114,1,37,39,8,6,126.7,1,0,0,0,0,1,26,0,3,6,8,3,14.428571428571429,3,0,8,19,0,12.571428571428571,4,10.8,-0.8,1.79,1
1,39,4,9556,1,39,147,1,19,3,3,9,129.2,0,0,0,0,1,1,24,0,5,8,13,1,12.933333333333332,0,0,6,5,6,12.5,4,12.4,2.8,-1.7,1
5,43,1,9500,0,12,147,1,37,38,8,4,123,1,0,1,1,1,0,20,0,5,8,13,4,12.666666666666666,3,3,4,19,0,15.622222222222222,4,16.2,-0.8,2.02,0
5,18,4,9670,0,3,120,1,37,37,9,4,125,1,0,0,1,1,1,28,0,3,6,8,4,0,0,3,2,6,0,15.622222222222222,4,7.6,0.5,3.51,2
1,44,2,9003,1,1,140,1,19,39,1,7,124.3,0,0,1,1,0,0,27,0,5,6,13,1,14.06,1,2,6,0,7,15.622222222222222,4,15.5,-0.3,3.51,1
1,18,1,9254,1,12,137,1,19,1,1,5,126.9,1,0,0,1,0,0,52,0,3,8,0,5,11.8,1,0,7,7,4,12.142857142857142,4,8.9,2.8,-3.12,2
1,7,4,9853,1,1,133.1,1,3,3,1,1,131.8,1,0,0,1,0,0,24,0,0,3,8,0,14.666666666666666,1,3,6,10,7,13,4,15.5,2.6,-3.12,2
1,1,1,9085,1,3,133.1,1,37,37,6,3,132.1,1,0,0,1,0,1,28,0,5,8,8,3,12.545714285714286,3,3,2,19,6,11.875,0,7.6,1.4,-4.06,2
1,43,4,8014,1,1,147,1,37,1,8,4,124.4,0,0,0,1,0,0,21,0,5,7,12,5,12.545714285714286,1,2,6,10,6,15,4,11.1,0.5,-0.92,2
5,17,2,9991,1,3,131,1,4,1,1,6,128.8,1,0,1,1,1,1,41,0,5,6,7,6,12,3,3,5,11,0,13,4,8.9,0.5,-4.06,1
5,44,4,8014,1,1,147,1,1,1,5,10,126.5,1,0,0,1,1,0,27,0,3,3,12,1,12.714285714285714,3,2,4,9,2,12.8,4,16.2,2.6,-3.12,1
1,39,4,9556,0,12,150,1,37,3,6,1,126.9,0,0,1,1,0,0,21,0,0,6,3,1,12.933333333333332,3,0,6,10,4,12.545714285714286,4,7.6,0.5,-3.12,0
1,18,2,9853,1,12,127,1,3,1,6,6,124.7,1,0,0,0,1,0,24,0,3,7,9,0,12.333333333333334,0,2,5,9,7,11.875,0,8.9,0.6,1.79,0
1,39,2,9085,0,3,133.1,1,1,1,7,6,127.9,1,0,1,0,0,1,19,0,0,5,6,1,13.6875,0,2,2,2,7,13.716666666666669,0,11.1,0.3,-1.7,1
5,44,1,9500,0,3,147,1,1,19,8,7,127.7,0,0,1,1,1,0,20,0,0,6,12,4,12.714285714285714,3,2,5,11,8,12.142857142857142,0,7.6,0.3,0.79,1
5,1,2,9500,0,39,127,1,3,37,2,1,124.3,0,0,1,1,0,1,26,0,0,5,11,5,12.933333333333332,1,0,8,2,0,13,0,12.7,0.6,0.79,0
1,7,4,9853,0,12,130,1,37,3,6,3,125.5,1,0,0,1,0,0,41,0,5,3,6,1,13.6875,0,0,8,10,7,15.622222222222222,0,13.9,-0.8,3.51,0
1,43,4,9003,1,3,142,1,3,37,9,4,125.5,1,0,0,1,0,0,27,0,3,8,0,0,14.666666666666666,3,3,6,19,4,13.716666666666669,4,12.7,1.4,1.74,2
1,1,2,9991,0,12,100,1,37,19,6,10,126.2,0,0,0,0,1,0,52,0,5,3,0,1,13.6875,1,3,6,7,2,12.8,4,8.9,-0.8,1.79,0
1,17,1,9991,0,12,130,1,3,39,3,3,123.3,1,0,1,1,1,0,21,0,3,8,0,7,13,1,2,6,0,4,11.875,0,8.9,-0.3,2.02,1
1,44,2,9500,1,1,132,1,1,37,3,3,123.3,0,0,1,0,0,0,24,0,3,3,9,4,13.6875,3,3,7,5,7,11,0,8.9,3.7,0.79,2
5,17,4,9003,0,1,130,1,1,3,7,4,121.2,0,0,1,0,1,0,27,0,5,5,11,7,12.714285714285714,3,0,2,11,2,12.571428571428571,0,7.6,-0.3,0.32,2
1,44,1,9254,0,1,123,1,19,3,7,1,125,0,0,0,1,1,0,24,0,5,5,12,0,14.666666666666666,3,2,8,19,2,15,4,10.8,0.5,3.51,1
1,1,2,9500,0,1,120,1,37,1,8,5,123.9,1,0,0,1,0,0,26,0,5,7,17,3,14.666666666666666,0,0,2,19,6,12.5,0,10.8,0.6,-1.7,1
5,1,2,9500,0,39,131,1,4,37,1,7,129.3,1,0,0,1,1,1,24,0,3,6,3,4,0,1,3,5,5,7,11.75,4,12.7,-0.3,2.02,2
5,18,4,9853,1,3,132,1,3,39,7,1,126.7,0,0,1,1,0,0,19,0,0,5,0,4,14.06,0,2,4,5,2,15,0,7.6,3.7,3.51,0
1,44,4,9773,0,1,120,1,37,3,1,5,128.2,1,0,1,0,1,1,41,0,5,5,11,0,12.333333333333334,3,0,2,19,0,13,4,11.1,-0.8,0.32,2
1,17,1,9500,0,3,132,1,37,3,5,3,131.7,1,0,1,1,1,1,26,0,0,7,0,4,13.6875,0,3,4,8,7,14.428571428571429,0,12.7,-0.8,-3.12,0
1,18,2,9085,1,1,142,1,19,1,1,6,127.1,1,0,1,1,0,0,24,0,5,8,0,5,13.6875,3,3,7,9,2,14.428571428571429,0,9.4,0.3,-1.7,0
5,43,2,9085,0,39,120,1,37,3,2,1,128,1,0,0,0,0,0,21,0,0,5,8,3,13,1,2,6,7,2,15,0,10.8,-0.8,1.79,2
1,43,2,9773,0,39,137,1,4,19,3,6,128.8,0,0,1,0,0,0,18,0,3,8,8,0,13.285714285714286,3,3,2,7,2,15,4,10.8,-0.8,0.79,0
1,44,1,9500,1,39,123,1,1,37,7,1,126.8,1,0,0,1,1,0,41,0,5,7,7,7,12.333333333333334,3,2,2,5,2,12.428571428571429,0,12.4,0.5,1.74,2
5,39,2,8014,1,1,130,1,3,19,7,3,125.9,1,0,0,1,0,1,18,0,3,8,6,5,11.8,3,2,4,0,7,15,4,15.5,-0.8,1.74,0
1,17,2,9085,1,12,114,1,37,39,2,1,124.2,0,0,1,0,1,0,52,0,0,6,0,5,13.6875,0,3,7,11,4,11.875,4,12.7,0.5,0.79,2
5,44,1,9254,0,12,100,1,37,37,8,7,127.9,1,0,0,0,1,1,41,0,0,3,3,0,14.428571428571429,3,0,7,5,8,12.142857142857142,0,8.9,1.4,3.51,0
5,17,1,9853,1,39,130,1,3,38,2,3,129.2,0,0,1,0,0,1,28,0,0,8,6,1,12.933333333333332,0,0,8,2,8,15,4,11.1,0.3,1.74,1
5,18,4,9991,0,3,137,1,37,39,5,7,123.4,0,0,0,0,0,0,28,0,5,5,10,5,11.8,3,0,4,9,2,15.622222222222222,4,12.7,-0.8,1.74,1
1,18,1,9500,0,3,137,1,19,19,5,6,125.4,1,0,0,0,0,1,26,0,0,6,12,3,13,1,3,7,5,8,11.875,4,12.7,0.6,1.74,2
5,43,1,9130,0,12,123,1,37,39,2,4,125.3,1,0,0,0,0,1,24,0,3,7,17,3,12.545714285714286,0,2,4,11,4,11.75,4,8.9,2.8,0.32,0
1,44,2,9070,1,39,142,1,19,38,8,7,121.8,1,0,0,0,0,0,23,0,0,3,11,4,11.8,1,0,5,6,7,15,0,9.4,-0.8,1.79,1
1,44,2,9556,1,12,130,1,37,37,5,4,125.5,0,0,1,1,0,1,41,0,3,6,10,5,13,1,3,6,5,4,12.142857142857142,0,8.9,0.6,0.32,2
1,43,1,9991,1,39,132,1,4,19,6,3,123.4,1,0,1,0,1,0,41,0,3,3,11,5,12.666666666666666,0,2,7,10,7,13.716666666666669,4,11.1,-0.8,-1.7,2
1,18,2,8014,1,3,133.1,1,3,39,3,3,122,0,0,1,0,1,1,27,0,0,8,6,3,12.933333333333332,3,0,2,2,0,0,0,8.9,1.4,-0.92,2
1,17,4,9670,0,12,100,1,37,1,3,1,123.2,0,0,1,1,1,1,24,0,5,6,13,5,13,0,2,8,6,6,12.5,4,7.6,3.7,0.79,0
5,39,4,9070,0,39,114,1,19,19,3,4,128.3,0,0,1,1,0,0,23,0,0,7,11,5,14.428571428571429,3,2,2,11,7,14.428571428571429,0,12.7,0.5,0.32,0
5,17,4,9254,0,12,142,1,4,38,8,4,127.8,1,0,1,1,1,0,24,0,3,5,9,7,12.545714285714286,0,0,2,2,8,12.8,4,7.6,3.7,-3.12,0
1,18,1,9500,0,39,120,1,4,3,9,7,125.6,1,0,1,0,1,1,52,0,0,5,7,4,13.285714285714286,1,2,2,19,8,15.622222222222222,4,11.1,3.7,1.74,1
1,39,4,9130,0,3,123,1,1,39,8,10,124.7,0,0,0,0,0,0,28,0,0,7,11,4,12.545714285714286,1,2,7,7,6,12.5,4,9.4,-0.3,-1.7,1
1,17,1,9853,1,39,114,1,19,37,5,4,125.7,1,0,1,0,0,0,52,0,0,5,7,4,12.714285714285714,3,3,8,19,7,13.716666666666669,0,12.7,3.7,1.79,1
5,17,4,9130,0,3,100,1,1,19,1,9,126.7,0,0,0,0,1,0,23,0,3,8,11,6,12.933333333333332,3,0,6,11,8,11.875,4,9.4,2.6,-4.06,0
5,18,1,9773,0,3,137,1,4,37,7,5,126.1,0,0,1,0,1,0,52,0,0,8,11,4,12,0,0,2,0,2,12.545714285714286,4,7.6,1.4,-3.12,2
1,43,4,9130,1,39,133.1,1,37,39,3,1,125.1,0,0,0,1,1,0,26,0,5,5,0,6,14.666666666666666,3,0,6,9,8,12.545714285714286,0,13.9,1.4,-4.06,0
1,1,2,9773,0,3,147,1,1,19,8,10,126.2,1,0,0,0,0,0,27,0,3,8,10,4,14.06,1,2,2,9,6,0,0,12.7,-0.3,1.74,0
5,17,4,9670,1,12,131,1,4,38,6,1,124.2,1,0,1,0,1,1,24,0,3,8,9,6,14.666666666666666,0,3,5,11,7,15,4,16.2,0.3,3.51,0
5,17,1,9130,1,1,123,1,19,39,9,6,123.6,1,0,0,1,0,1,24,0,0,3,0,5,14.06,3,3,6,5,4,15,0,12.7,2.8,2.02,1
5,7,1,9853,0,39,123,1,4,1,1,3,126,0,0,0,0,0,0,27,0,0,8,6,4,13.6875,1,0,2,11,2,12.8,4,11.1,1.4,0.79,2
5,18,1,9773,0,3,114,1,1,19,1,4,130.8,0,0,1,1,0,1,18,0,5,5,7,3,12.933333333333332,1,2,4,19,0,12.8,0,7.6,-0.3,-4.06,2
1,1,2,8014,1,12,100,1,19,3,7,7,123.8,0,0,1,0,0,1,18,0,0,7,7,3,14.428571428571429,1,0,8,5,7,14.428571428571429,4,9.4,2.6,-3.12,2
5,18,1,9773,0,3,127,1,3,37,8,6,125.1,1,0,1,0,0,0,52,0,5,3,9,4,14.06,3,0,5,6,2,11.875,0,15.5,0.6,0.32,2
1,43,2,9773,0,1,137,1,1,19,2,7,124.6,0,0,0,1,0,0,28,0,5,8,11,5,11.8,3,0,4,6,4,12.545714285714286,0,12.4,0.5,-1.7,2
1,1,2,8014,1,39,114,1,1,3,5,4,126.1,0,0,0,1,1,0,28,0,0,8,11,4,12,1,3,5,10,7,14.428571428571429,0,9.4,2.6,1.74,1
5,18,4,9085,0,39,132,1,37,3,2,5,132.5,1,0,1,0,0,0,27,0,3,8,9,1,12.933333333333332,1,0,2,19,0,13,0,7.6,2.6,-3.12,2
1,43,4,9003,1,39,137,1,1,1,9,7,126.6,0,0,0,1,0,1,27,0,5,3,8,0,14.06,3,0,5,6,0,15,4,9.4,0.6,-0.92,0
5,17,2,8014,0,39,123,1,4,37,3,4,126.3,1,0,1,1,1,1,18,0,5,3,0,6,12.545714285714286,0,0,7,7,4,12.571428571428571,0,8.9,0.5,-4.06,0
1,17,4,9991,0,39,132,1,4,3,1,1,125.1,0,0,0,0,1,1,21,0,0,3,12,0,12.545714285714286,0,3,8,2,6,12.5,0,13.9,-0.3,-0.92,2
1,1,4,8014,0,39,140,1,1,39,8,9,125.7,1,0,1,0,0,0,52,0,0,3,7,4,13.6875,1,0,4,11,7,0,0,16.2,0.5,1.74,1
1,43,1,9070,0,39,123,1,19,1,1,7,126.4,1,0,0,0,0,1,28,0,3,7,0,3,12.933333333333332,1,3,4,2,7,12.5,4,11.1,0.5,0.79,2
5,39,4,8014,1,39,100,1,19,39,8,7,126.3,0,0,0,1,0,1,41,0,5,3,3,3,12.333333333333334,1,3,5,7,7,12.5,0,7.6,0.5,-4.06,2
1,44,1,9991,1,39,120,1,19,38,6,6,125.1,1,0,1,1,0,1,27,0,0,7,10,7,14.666666666666666,0,3,7,8,4,12.142857142857142,4,7.6,2.6,1.74,2
1,1,4,9085,0,3,123,1,19,39,9,3,124.8,1,0,1,1,1,0,20,0,3,5,7,5,13.285714285714286,3,2,2,10,8,11.875,4,15.5,0.6,-4.06,0
1,44,1,9556,0,39,140,1,19,1,5,3,129.7,0,0,1,0,0,0,18,0,3,6,0,7,12.714285714285714,0,0,5,11,2,12.571428571428571,4,11.1,2.6,1.74,1
1,43,2,9500,0,39,127,1,37,3,5,5,126.6,0,0,0,1,1,1,41,0,0,6,0,1,12,1,2,5,10,7,12.5,4,12.4,3.7,3.51,1
5,39,4,9500,0,3,142,1,37,1,9,10,121.3,0,0,0,0,1,1,18,0,3,7,11,6,12.333333333333334,0,3,4,9,0,12.428571428571429,4,13.9,3.7,2.02,0
1,18,4,9991,1,12,132,1,3,37,6,1,129.2,1,0,0,0,1,0,28,0,0,7,3,1,13.285714285714286,3,3,6,6,4,12.428571428571429,4,15.5,-0.3,0.32,0
5,44,4,9070,1,1,127,1,1,19,1,3,123.6,0,0,0,0,0,1,52,0,0,8,3,1,12.714285714285714,3,2,5,10,6,12.428571428571429,0,12.7,2.6,1.74,1
5,44,1,9670,1,3,123,1,3,39,2,7,125.4,0,0,1,0,1,1,21,0,0,5,6,6,13,1,0,6,19,4,12.5,4,12.4,2.6,1.79,2
1,7,2,9070,1,12,133.1,1,4,3,1,7,118.7,0,0,1,1,1,0,28,0,5,7,13,7,12.545714285714286,0,0,7,9,7,12.8,4,16.2,2.8,0.79,1
1,17,2,9670,1,39,142,1,37,39,8,1,124.6,1,0,1,1,1,0,52,0,3,8,17,7,12.333333333333334,3,2,5,10,2,11.75,4,11.1,-0.8,-1.7,1
5,39,4,9085,0,39,133.1,1,37,19,1,9,122.5,1,0,0,0,1,0,21,0,5,7,9,1,12.666666666666666,1,2,7,7,8,12.5,4,7.6,-0.3,-3.12,0
5,17,1,9556,0,12,100,1,3,19,2,10,127.5,1,0,0,1,1,0,26,0,3,7,9,4,0,3,0,6,19,7,12.545714285714286,4,15.5,0.6,3.51,2
1,39,2,8014,1,3,147,1,19,19,1,9,126.1,1,0,0,0,1,0,24,0,0,7,3,4,14.666666666666666,0,3,5,5,0,12.545714285714286,0,15.5,0.3,0.79,1
1,17,4,8014,0,1,137,1,37,38,9,10,122.9,1,0,0,1,0,0,20,0,0,7,10,3,14.06,3,3,4,8,6,15.622222222222222,0,12.7,3.7,-4.06,0
5,7,4,9500,1,39,132,1,4,19,7,7,128.7,1,0,1,0,1,0,26,0,0,3,11,1,14.06,0,0,8,9,2,15.622222222222222,4,16.2,3.7,0.32,0
1,17,4,9130,0,1,133.1,1,3,1,6,7,126.1,0,0,1,1,1,1,41,0,0,6,10,7,12.545714285714286,1,0,2,11,6,15,4,12.4,2.8,-0.92,0
5,18,2,9991,0,3,114,1,19,1,3,6,122.4,0,0,0,1,1,0,52,0,5,7,17,4,12.666666666666666,1,2,2,0,8,15.622222222222222,4,13.9,2.8,1.79,2
1,18,1,9853,1,3,137,1,1,39,6,7,132,1,0,0,0,0,1,21,0,5,6,9,5,13,3,2,7,11,6,11.75,0,7.6,-0.8,1.79,1
1,43,1,9556,1,39,130,1,37,37,5,7,127.3,0,0,1,1,1,0,41,0,3,8,10,0,12,0,0,8,9,7,11.75,4,15.5,2.6,-4.06,1
5,18,1,9085,1,3,147,1,19,37,2,10,128.3,1,0,1,1,1,0,41,0,5,3,13,7,12.333333333333334,3,3,6,9,2,12.8,0,15.5,2.8,-1.7,0
1,43,1,9773,0,12,132,1,1,38,1,10,125.3,1,0,0,0,0,0,26,0,3,3,8,6,12.545714285714286,3,3,4,10,7,11.875,4,10.8,0.5,1.79,1
1,7,1,9500,0,1,142,1,3,3,6,7,129.9,1,0,0,1,0,1,52,0,0,3,12,4,13.6875,0,3,7,2,7,13.716666666666669,4,13.9,1.4,1.74,0
5,39,4,8014,0,3,123,1,1,3,8,1,125.5,0,0,1,0,1,0,23,0,5,7,17,5,13,0,0,4,0,7,13,0,7.6,3.7,1.74,1
1,43,2,9853,1,12,123,1,19,1,8,10,125.5,1,0,1,0,0,1,21,0,5,8,11,1,13.285714285714286,0,2,6,9,0,12.545714285714286,0,7.6,2.6,-4.06,0
1,17,1,9500,1,39,114,1,37,1,1,7,129.2,1,0,0,0,0,1,27,0,0,3,7,3,11.8,1,2,5,0,7,11.875,4,11.1,0.3,1.74,2
5,43,1,9773,1,39,100,1,19,3,3,3,124,1,0,1,1,0,1,21,0,5,6,12,7,12,3,3,5,2,2,15.622222222222222,0,16.2,0.6,-1.7,1
1,1,1,9085,1,39,147,1,3,19,2,3,126.4,0,0,1,1,0,1,26,0,3,7,11,7,0,1,3,6,19,4,12.545714285714286,0,12.7,0.3,-3.12,1
5,43,2,9670,0,39,120,1,19,38,9,1,124.2,1,0,0,1,0,1,24,0,3,8,7,7,13.6875,0,2,4,11,0,14.428571428571429,0,9.4,0.3,-0.92,0
5,39,4,9556,0,1,127,1,37,3,3,4,125.7,0,0,0,0,0,0,18,0,5,7,6,5,12.545714285714286,3,0,2,11,8,13.716666666666669,4,9.4,2.8,-1.7,1
5,44,4,9070,0,39,114,1,1,19,8,6,123.9,1,0,0,1,1,1,21,0,3,6,7,3,12.933333333333332,1,3,4,0,2,12.8,4,16.2,0.5,1.74,0
5,39,4,9991,1,12,137,1,37,3,8,7,126.5,0,0,0,0,1,0,18,0,5,5,3,5,12.545714285714286,0,3,7,10,7,12.5,4,16.2,1.4,1.74,2
1,17,4,9130,1,12,120,1,3,37,9,10,125.6,0,0,1,0,1,1,21,0,5,6,7,7,12.545714285714286,0,0,5,2,8,12.142857142857142,0,15.5,2.8,-1.7,2
1,43,4,9991,0,39,147,1,3,37,2,4,125.6,0,0,1,1,1,1,27,0,3,3,3,4,13.6875,1,2,6,9,0,13,0,7.6,-0.3,-4.06,2
5,1,2,9130,0,12,133.1,1,19,1,9,10,130.1,0,0,1,1,0,1,28,0,0,5,6,3,14.666666666666666,0,2,7,0,2,13.716666666666669,4,9.4,0.3,1.79,2
5,18,2,9070,0,12,127,1,19,1,3,7,128,1,0,0,1,0,0,41,0,0,3,7,1,14.666666666666666,3,0,7,8,0,12.571428571428571,0,9.4,-0.8,2.02,2
5,17,2,9853,1,12,137,1,3,19,2,1,125.3,1,0,1,0,1,1,21,0,5,7,8,6,12.333333333333334,3,3,2,19,7,12.571428571428571,0,16.2,0.5,1.74,2
5,18,1,8014,1,1,132,1,19,19,6,4,127.3,0,0,0,0,0,0,20,0,3,3,12,0,12,0,2,6,9,4,12.428571428571429,4,8.9,0.3,3.51,2
1,39,1,9773,1,3,123,1,4,37,9,4,122.8,0,0,0,0,0,1,27,0,3,6,3,0,12.545714285714286,3,3,8,6,6,12.571428571428571,0,7.6,3.7,-1.7,2
1,44,4,9853,0,12,132,1,19,19,2,5,121.7,1,0,1,0,1,0,24,0,5,3,10,5,14.666666666666666,1,2,7,11,0,11.875,4,9.4,-0.3,-4.06,1
5,39,4,9085,0,1,127,1,1,39,7,6,129.4,1,0,0,1,1,0,23,0,3,6,7,7,14.06,0,3,5,8,0,12.8,4,7.6,1.4,0.32,1
5,17,4,9070,1,12,130,1,37,39,7,1,129.7,0,0,0,0,0,1,20,0,5,3,3,0,13,3,0,8,9,7,12.571428571428571,4,12.4,-0.3,1.79,1
1,43,2,9130,0,12,132,1,3,19,8,9,123.4,1,0,1,1,0,1,20,0,5,5,3,6,12.545714285714286,3,0,4,0,8,12.545714285714286,4,9.4,-0.8,0.79,2
5,18,4,9773,1,3,120,1,37,19,5,3,129.5,0,0,0,0,1,1,19,0,5,5,3,0,12.333333333333334,1,3,8,19,6,0,0,16.2,2.6,3.51,0
1,17,2,9773,1,1,133.1,1,3,37,7,3,122.7,1,0,1,1,1,1,52,0,3,8,9,1,12.666666666666666,1,3,8,19,6,11.875,0,9.4,0.3,0.32,0
1,43,1,9556,1,3,142,1,37,37,9,5,126.1,0,0,0,0,1,1,26,0,3,5,17,6,12,1,3,7,6,4,15.622222222222222,0,16.2,3.7,1.79,0
5,17,1,9085,0,12,123,1,4,3,6,6,120.1,1,0,1,0,1,0,52,0,3,7,12,3,14.06,1,2,4,5,7,12.545714285714286,4,7.6,0.6,-0.92,2
5,44,4,9003,1,39,142,1,19,19,1,1,124.1,1,0,0,0,1,0,23,0,0,8,17,6,12.545714285714286,3,2,4,19,7,12.545714285714286,0,9.4,-0.8,3.51,1
5,39,1,8014,0,12,131,1,1,37,1,4,126.7,1,0,1,1,1,0,18,0,3,7,0,7,13.6875,0,2,5,0,6,12.5,0,15.5,-0.8,-1.7,2
1,39,1,9130,0,1,123,1,4,38,1,5,120.7,0,0,1,1,0,1,21,0,0,5,12,5,14.428571428571429,1,0,2,10,4,12.142857142857142,4,9.4,3.7,3.51,0
1,1,1,9853,0,12,114,1,1,39,9,3,124.9,0,0,0,0,1,0,28,0,3,5,3,6,12.666666666666666,1,3,6,11,0,12.571428571428571,4,15.5,-0.8,-3.12,2
5,7,2,9070,0,12,114,1,19,39,3,4,125.8,1,0,0,0,1,0,23,0,5,5,12,1,11.8,0,0,8,11,8,11.75,0,12.4,0.6,1.74,0
1,17,2,9991,0,1,100,1,19,38,3,9,127.6,1,0,0,1,1,0,19,0,3,3,13,7,13.6875,0,3,6,2,8,15.622222222222222,0,9.4,-0.8,0.79,1
5,18,1,9085,1,1,130,1,19,19,8,5,127.4,0,0,1,0,1,0,52,0,0,6,10,1,13.6875,0,2,8,8,7,12.428571428571429,4,13.9,0.6,-1.7,0
5,43,2,9085,0,1,132,1,37,38,7,3,127.3,1,0,0,0,0,0,26,0,3,6,3,1,13,1,3,6,8,2,12.8,4,10.8,0.5,1.79,1
5,17,2,9500,0,3,120,1,37,37,3,4,126,0,0,0,0,0,1,26,0,0,8,11,5,12.666666666666666,0,2,6,11,0,12.142857142857142,0,8.9,1.4,1.74,0
1,44,2,9670,1,1,140,1,37,19,3,10,129,0,0,1,1,1,1,23,0,0,3,6,5,12,3,0,5,6,7,13,0,12.4,2.8,1.79,0
5,17,2,9130,1,39,137,1,3,19,8,6,125.4,1,0,0,1,0,0,26,0,3,7,6,6,11.8,1,3,7,0,7,12.545714285714286,4,9.4,3.7,1.74,2
5,7,2,9556,0,39,147,1,3,19,6,5,125.6,0,0,0,0,1,0,41,0,3,8,3,7,12,3,3,8,11,6,0,4,16.2,0.6,-3.12,1
1,1,4,9991,1,1,147,1,19,19,5,1,125.4,0,0,1,0,0,1,19,0,5,5,8,1,11.8,1,3,7,2,4,12.5,4,8.9,0.5,1.79,2
5,1,2,9556,0,1,133.1,1,1,1,5,3,129.1,0,0,1,1,0,0,20,0,0,8,7,4,12.545714285714286,0,3,7,8,4,13.716666666666669,0,12.7,2.6,1.79,1
